time,symbol,price,size,notional,side,spot,delta,gamma,vega,theta,volatility
2026-06-24T16:23:06.128000,.BE260710C300,56.5,5,28250.0,buy,339.8096,0.7344333886506167,0.003783003029707991,23.495026010528537,-321.13363787684074,
2026-06-24T16:23:06.940000,.TLT270319C90,2.01,343,68943.0,sell,87.4421,0.3892085525950263,0.04974627760950126,28.74388726801978,-2.0116689402503556,
2026-06-24T16:23:06.940000,.TLT260930C87,2.0,343,68600.0,buy,87.4421,0.5509475094505982,0.08903303754919704,17.94468499449716,-3.2697410692843785,
2026-06-24T16:23:07.090000,.LRCX260717P350,19.01,20,38020.0,buy,371.545,-0.3476423642546367,0.0050427418591937655,34.50944651100042,-213.406221910416,
2026-06-24T16:23:07.528000,.TGTX260821P55,5.2,55,28600.0,buy,54.8079,-0.4596009106024952,0.031546483120845986,8.686521168101475,-15.671390355306528,
2026-06-24T16:23:07.586000,.UAL260821C145,5.0,100,50000.0,sell,128.65,0.31898907427248024,0.01335772804566121,18.344592789965454,-29.966685733967722,
2026-06-24T16:23:08.122000,.INTC260626C85,49.81,100,498100.0,buy,134.9661,0.9865784223510685,0.0011699299371886647,0.3556893160662224,-85.84110127440874,
2026-06-24T16:23:08.122000,.INTC260626C86,48.82,100,488200.0,sell,134.9661,0.9858148535454406,0.0012472383512734755,0.37307568997626867,-88.58454103046243,
2026-06-24T16:23:08.190000,.IBIT260717P34.5,1.57,300,47100.0,sell,34.2471,-0.5111297814451004,0.11057021362020777,3.4356724107374106,-11.337773677669771,
2026-06-24T16:23:08.197000,.IBIT270115C44,1.76,181,31856.0,buy,34.2471,0.3044523655014246,0.02964747557220384,9.179424899169614,-3.672863716487999,
2026-06-24T16:23:38.422000,.MU260821P850,67.24,5,33620.0,sell,1048.7186,-0.23984127306357161,0.0007672238330476312,128.76490477372042,-394.8633021310496,
2026-06-24T16:23:38.730000,.TXN270617C310,63.4,12,76080.0,buy,304.92,0.593867657238619,0.0023581795364398693,117.03047889075074,-32.504339021702734,
2026-06-24T16:23:38.746000,.TSLA260624C382.5,1.27,450,57150.0,sell,381.8888,0.41413568391322114,0.09758514342701848,3.0216471848793134,-1884.1365182418429,
2026-06-24T16:23:39.373000,.MU260626P1050,58.55,7,40985.0,buy,1048.7186,-0.48286246523966303,0.002787584300194234,32.015663594586925,-4835.295004257021,
2026-06-24T16:23:39.670000,.AVGO280616P720,348.35,1,34835.0,buy,386.615,-0.8237893178387454,0.0012819987239877184,140.68321055402106,-13.195416428228084,
2026-06-24T16:23:39.716000,.MSFT270617P370,42.8,300,1284000.0,sell,373.6326,-0.42720537071945675,0.0034681614588177308,145.18139618613154,-22.60965597278402,
2026-06-24T16:23:39.895000,.MVLL261120P125,49.5,6,29700.0,sell,146.09,-0.23408137731021128,0.001758944575405435,28.49685747588184,-65.38946143145493,
2026-06-24T16:23:40.159000,.CAT261120C920,165.54,2,33108.0,buy,1004.0856,0.6663303261769506,0.0011684344257661867,232.99523302004636,-138.5165612979039,
2026-06-24T16:23:40.164000,.SMH260918P500,18.25,23,41975.0,buy,623.2619,-0.1735011991969604,0.001503263950864291,77.59773841141282,-92.61959594679742,
2026-06-24T16:23:41.308000,.MU270115C2410,67.02,22,147444.0,sell,1048.5968,0.21083964631483942,0.000384693728355539,226.2768814656447,-192.9336654173771,
2026-06-24T16:23:41.308000,.MU270115C2420,66.37,22,146014.0,sell,1048.5968,0.2097699499352948,0.0003830315385279469,225.60207379174201,-192.61690132654095,
2026-06-24T16:23:41.374000,.GLD261218P340,11.6,25,29000.0,sell,368.04,-0.28861577126929383,0.00570684974486195,87.43071246633656,-21.05181911114871,
2026-06-24T16:23:41.456000,.SMH260918P450,10.3,27,27810.0,sell,623.2619,-0.10426987532018006,0.000990208093870773,54.780864044773175,-70.02375131987073,
2026-06-24T16:23:41.459000,.SMH260918P450,10.35,44,45540.0,buy,623.2619,-0.10426987532018006,0.000990208093870773,54.780864044773175,-70.02375131987073,
2026-06-24T16:23:42.022000,.CIEN261218C700,58.2,8,46560.0,buy,479.405,0.3790896758663903,0.0012891148488023676,126.9357793591152,-115.65905623446857,
2026-06-24T16:23:42.064000,.CIEN261218C700,58.3,8,46640.0,buy,479.405,0.3790896758663903,0.0012891148488023676,126.9357793591152,-115.65905623446857,
2026-06-24T16:23:42.098000,.LMT260717C495,14.3,25,35750.0,buy,493.1,0.4933122981359743,0.010206864373957845,49.505640252523094,-122.88213547356955,
2026-06-24T16:23:42.206000,.CIEN261218C690,60.1,5,30050.0,buy,479.405,0.3885012652958667,0.0012966637238534726,127.86373725132681,-116.67305628041949,
2026-06-24T16:23:42.396000,.CIEN261218C690,61.0,5,30500.0,buy,479.405,0.3885012652958667,0.0012966637238534726,127.86373725132681,-116.67305628041949,
2026-06-24T16:23:42.474000,.SNDK260626P1880,64.43,10,64430.0,sell,1930.9773,-0.38901287403462614,0.0017371176849714468,56.781307250216926,-7177.855338451069,
2026-06-24T16:23:42.474000,.SNDK260626P1890,68.77,10,68770.0,buy,1930.9773,-0.4067918106166346,0.0017619867990720105,57.462745007316926,-7247.417094034382,
2026-06-24T16:23:42.907000,.DRAM260918C80,9.8,40,39200.0,sell,70.0331,0.4861454884920439,0.011757136037488009,13.547512624623494,-28.64130985286725,
2026-06-24T16:23:42.907000,.DRAM260821C75,9.3,40,37200.0,buy,70.0331,0.5116028575177216,0.0141135594749158,11.132361126375558,-35.36026105291954,
2026-06-24T16:23:43.070000,.CIEN261218C700,58.3,21,122430.0,buy,479.405,0.3790896758663903,0.0012891148488023676,126.9357793591152,-115.65905623446857,
2026-06-24T16:23:43.397000,.MU270115C2420,66.42,22,146124.0,sell,1048.5968,0.2097699499352948,0.0003830315385279469,225.60207379174201,-192.61690132654095,
2026-06-24T16:23:43.397000,.MU270115C2410,67.07,22,147554.0,buy,1048.5968,0.21083964631483942,0.000384693728355539,226.2768814656447,-192.9336654173771,
2026-06-24T16:23:44.073000,.VOO270115C680,42.0,10,42000.0,buy,680.9164,0.5321654746828245,0.003772134516435535,202.8419415968182,-37.2823200566592,
2026-06-24T16:23:44.547000,.MU270115C2410,67.07,22,147554.0,sell,1048.5968,0.21083964631483942,0.000384693728355539,226.2768814656447,-192.9336654173771,
2026-06-24T16:23:44.547000,.MU270115C2420,66.42,22,146124.0,buy,1048.5968,0.2097699499352948,0.0003830315385279469,225.60207379174201,-192.61690132654095,
2026-06-24T16:24:09.647000,.CBRS260717C230,8.2,68,55760.0,sell,190.9873,0.28569665083134554,0.006734037832465078,16.377279604400393,-135.24544086692737,
2026-06-24T16:24:09.764000,.PSKY260717P9.5,0.35,1500,52500.0,sell,9.755,-0.3910393246123819,0.271301859491188,0.946206683776967,-4.283899209776646,
2026-06-24T16:24:10.089000,.ASML260918P1760,179.0,4,71600.0,buy,1778.5154,-0.4308520719462041,0.0008266460210791303,339.6473630214916,-395.66449642853144,
2026-06-24T16:24:10.092000,.MU260626C1045,59.55,5,29775.0,buy,1048.636,0.5356724809178688,0.0027507114434707196,31.973963151257777,-4867.544367388551,
2026-06-24T16:24:10.104000,.ASML260918P1760,179.0,3,53700.0,sell,1778.5154,-0.4308520719462041,0.0008266460210791303,339.6473630214916,-395.66449642853144,
2026-06-24T16:24:10.105000,.ASML260918P1760,179.0,2,35800.0,sell,1778.5154,-0.4308520719462041,0.0008266460210791303,339.6473630214916,-395.66449642853144,
2026-06-24T16:24:10.163000,.MUU261218P1535,926.0,1,92600.0,buy,899.7331,-0.43258309036141984,0.00035910213826829723,246.32241143380088,-443.50468516259264,
2026-06-24T16:24:10.966000,.MU261120C1100,235.75,9,212175.0,buy,1048.4564,0.5893172911909681,0.0006027616069350472,259.8619564886725,-306.9323543748896,
2026-06-24T16:24:11.007000,.MU261120P700,73.6,8,58880.0,sell,1048.4564,-0.16568699714139912,0.0004012406978028384,166.26005862632846,-188.85854398071714,
2026-06-24T16:24:11.063000,.INTC260626C79,56.01,100,560100.0,buy,135.0286,0.9999809222908187,4.645391787498181e-06,0.0008571614951358797,-0.12514869095948963,
2026-06-24T16:24:11.063000,.INTC260626C80,55.02,100,550200.0,sell,135.0286,0.9999784425317828,5.306343674539129e-06,0.0009625523724196722,-0.13815821541672968,
2026-06-24T16:24:12.232000,.TSLA260724P370,14.15,533,754195.0,buy,381.7977,-0.38117213496892877,0.007669001158482645,41.79980612602589,-114.63994824996465,
2026-06-24T16:24:12.403000,.MU261120C1100,235.9,9,212310.0,buy,1048.2935,0.5918008236735127,0.0005979264177661313,260.2885653953822,-308.51713789987184,
2026-06-24T16:24:12.440000,.MU261120P700,73.6,9,66240.0,sell,1048.2935,-0.16432912497471697,0.00039734414040141987,165.94491794600796,-188.70263258463717,
2026-06-24T16:24:12.445000,.FCX261120C70,5.9,93,54870.0,sell,62.0991,0.4357726200417114,0.01789514464475271,15.627181384877058,-10.598602815214758,
2026-06-24T16:24:12.560000,.AMZN260626C212.5,29.7,9,26730.0,buy,241.5547,0.9803554382293743,0.003127268326458767,0.8840277156185113,-61.72682560617578,
2026-06-24T16:24:13.200000,.MU271217C800,542.23,1,54223.0,sell,1048.2935,0.7960974959026378,0.00022557247539155826,364.03024808611684,-119.89774970467893,
2026-06-24T16:24:13.200000,.MU271217C600,629.44,1,62944.0,buy,1048.2935,0.8766876595171642,0.00016249729831774822,291.9936171426834,-85.3424293686562,
2026-06-24T16:24:13.300000,.MU271217C800,542.26,1,54226.0,sell,1048.2935,0.7960974959026378,0.00022557247539155826,364.03024808611684,-119.89774970467893,
2026-06-24T16:24:13.300000,.MU271217C600,629.47,1,62947.0,buy,1048.2935,0.8766876595171642,0.00016249729831774822,291.9936171426834,-85.3424293686562,
2026-06-24T16:24:13.750000,.SMH260918P450,10.3,73,75190.0,sell,623.2372,-0.1043070525467853,0.0009908624135599444,54.78731086292786,-70.01439487654518,
2026-06-24T16:24:13.973000,.GWW270820P1050,38.7,10,38700.0,sell,1346.7758,-0.1619006526435507,0.0006136526134801417,355.0748215510677,-42.35396892135141,
2026-06-24T16:24:13.973000,.GWW270820C1700,50.4,10,50400.0,buy,1346.7758,0.24992607059191246,0.0008273868161200341,460.1113469557709,-52.7465717219427,
2026-06-24T16:24:14.748000,.GLW280121C300,62.15,12,74580.0,buy,214.9042,0.5695164858235052,0.0018096318799941174,106.25101337295334,-27.014897827437544,
2026-06-24T16:24:14.765000,.CLS271119C350,158.3,2,31660.0,sell,372.09,0.7219316915379291,0.0008506689948077772,148.2984219444671,-47.05292410758179,
2026-06-24T16:24:15.304000,.MU280616C1360,447.8,1,44780.0,sell,1048.2935,0.6133966648619643,0.0003602065258843406,635.7064943630492,-100.80551470654876,
2026-06-24T16:24:15.318000,.MU270617P880,239.9,3,71970.0,sell,1048.2935,-0.22199419601022974,0.00028409552070520985,347.6955667207259,-156.26800947650435,
2026-06-24T16:24:15.701000,.SLV261218P45,2.38,153,36414.0,sell,53.1198,-0.2349981726528283,0.020339359066254753,11.36500135207032,-4.781958578839242,
2026-06-24T16:24:15.889000,.GWW270319P1380,121.3,4,48520.0,sell,1346.7758,-0.5126966492614768,0.0015424575857529584,460.2088585774764,-70.15374933968846,
2026-06-24T16:24:42.703000,.AMAT271217C440,269.0,3,80700.0,buy,592.3642,0.783864337009486,0.0005387829275996895,211.9241055243485,-53.76286902564525,
2026-06-24T16:24:44.160000,.NVDA260717C200,7.87,50,39350.0,sell,200.8112,0.53396228184732,0.02128660245880773,20.093930251791758,-58.51303824429241,
2026-06-24T16:24:44.195000,.MELI261218C1080,637.2,1,63720.0,buy,1673.5027,0.8962167923329205,0.0002571126351204406,210.60589447523202,-130.2319062411991,
2026-06-24T16:24:44.385000,.SMH260918P500,18.3,27,49410.0,buy,622.7093,-0.17349233129315556,0.0014994313337367271,77.62560737871941,-92.85132931534469,
2026-06-24T16:24:44.499000,.SPCX261218P100,8.2,43,35260.0,buy,158.5423,-0.13611444334509137,0.002432121814722606,24.1293490707362,-20.189189523650526,
2026-06-24T16:24:44.749000,.MELI261218C1080,637.6,1,63760.0,sell,1673.5027,0.8962167923329205,0.0002571126351204406,210.60589447523202,-130.2319062411991,
2026-06-24T16:24:45.191000,.DRAM270617C58,29.44,10,29440.0,buy,69.9366,0.7486820981064521,0.004834491860412336,22.091151938606938,-10.703083429324373,
2026-06-24T16:24:46.605000,.SNDK260626P2250,330.02,1,33002.0,sell,1928.359,-0.9034441494449565,0.0007800641221409006,25.311555074809913,-3183.2816224094204,
2026-06-24T16:24:46.605000,.SNDK260702P2220,333.55,1,33355.0,unknown,1928.359,-0.7638582127139508,0.0009134453300592027,88.76773072584771,-2327.3230929533693,
2026-06-24T16:24:46.729000,.MELI261218C1180,552.0,1,55200.0,sell,1673.5027,0.862622441874398,0.00033454665280926543,256.65236030192585,-148.63928542381922,
2026-06-24T16:24:46.744000,.MSFT280121P450,102.07,4,40828.0,sell,373.6471,-0.6426329242846235,0.0028994946569745363,175.35297707808778,-15.211571009585493,
2026-06-24T16:24:46.744000,.MSFT280121P400,69.77,4,27908.0,buy,373.6471,-0.5014530388715042,0.002938644212265803,187.46486336690685,-17.153898884854,
2026-06-24T16:24:46.872000,.GLD261218P340,11.6,29,33640.0,buy,367.9376,-0.2848020987795069,0.005655075420571973,87.04447504556977,-20.978528492931016,
2026-06-24T16:24:46.932000,.MELI261218C1180,551.7,1,55170.0,sell,1673.5027,0.862622441874398,0.00033454665280926543,256.65236030192585,-148.63928542381922,
2026-06-24T16:24:47.624000,.RKT260724C15.5,1.04,393,40872.0,buy,15.25,0.5065799081281193,0.1387093065735414,1.751202399321722,-6.943265922905069,
2026-06-24T16:24:47.624000,.RKT260724P15.5,1.23,393,48339.0,buy,15.25,-0.49742419046650277,0.14709276201669644,1.7514041215707414,-6.549047556299381,
2026-06-24T16:24:47.937000,.CDE270115C7.5,8.5,65,55250.0,unknown,15.5793,0.8998875002626705,0.006838693804294802,2.1963721461202272,-3.8418768838889563,
